Rainfall (mm),Temperature (°C),Humidity (%),Flood Occurred
44.46573294,34.01617579,80.95196841,0
129.9655906,25.62089164,34.48589624,1
224.9752266,15.50604034,46.48320139,0
137.6438785,29.54845319,50.37694685,0
49.03533269,21.19398006,59.41020258,1
75.57761111,34.43262256,22.41796097,0
110.2618766,32.49025481,67.44073825,1
20.86835505,22.95641326,48.62852352,1
175.3012908,17.06648203,64.93417163,0
182.2601374,37.65057594,20.71827074,0
18.64557814,32.56392284,45.71465112,0
120.6933964,40.26378749,81.49328448,1
124.2002049,22.79400047,60.0865242,1
100.1458706,34.58586194,83.11098627,1
167.3219221,18.56041502,75.9168314,0
103.787247,23.75429724,88.39364601,0
124.9227838,34.69617336,20.59548708,1
239.2570642,39.76743915,40.90603935,0
48.63280663,24.62776505,63.90413813,0
185.7344086,38.9656067,95.28144613,1
151.6783205,35.33257381,74.38321441,0
91.52149124,25.46024315,56.5271029,0
218.2603969,41.29190813,30.41130644,0
165.3565079,30.27687198,59.45722838,1
143.2084581,34.44740468,55.2869578,1
200.3007944,29.86894026,82.27546198,1
240.6870924,28.58159881,53.06789124,0
291.800637,40.43933152,45.50704599,0
188.8051105,23.84113245,27.1775746,1
262.3319956,16.09887667,23.72008511,0
0.327462307,41.39347931,55.1307542,0
159.0707078,39.75071859,47.74895836,0
64.39426463,25.99681424,64.42593356,0
28.25773712,20.56353416,76.95427497,1
159.5913051,35.26600929,23.20054509,1
224.0479518,17.36282711,59.69736878,1
123.6817567,27.71264267,88.95775153,1
201.0322348,17.57586965,56.41332689,0
146.9157762,32.93729026,61.69937688,1
131.1257598,15.81625151,58.94334726,0
87.07699213,33.87715127,51.18343348,1
114.7780544,35.1961672,28.80956191,1
104.9386892,29.61433424,30.10849725,0
193.8561552,20.25021988,34.32713934,0
34.80555338,18.04181816,83.40517127,1
27.79091061,24.39877044,42.02658404,1
198.0038983,28.95620039,95.84990254,1
163.889421,34.26624951,84.81361332,1
129.060029,15.03750383,74.76325346,0
45.73286532,36.33191758,77.63149035,1
123.3081336,36.38135796,23.81057669,0
236.919529,28.33613419,65.47114936,1
266.8863707,25.30219337,95.28455279,0
210.772971,40.26925694,23.12881467,0
17.97365276,38.53762446,43.28132148,1
201.122933,44.49828266,24.12091937,1
72.29567686,26.15792416,65.57932623,1
94.57537291,42.20497815,29.29605017,1
58.76196239,17.62205658,58.3400125,0
232.7267372,27.34398199,77.59595494,0
194.5806368,28.96122356,33.15508279,0
183.5505164,28.22622949,80.42915497,1
200.3917829,33.75294565,24.81635696,1
71.03167842,20.10623517,31.96995842,0
133.3933243,40.99356515,42.40882905,0
189.9761165,31.55292056,83.68792539,0
190.9782083,42.12628644,88.01095113,1
237.5555588,15.07894932,37.63038515,0
86.13119001,33.89964341,27.66270604,1
231.1008365,27.37373541,87.83630259,1
132.0553442,30.15297185,71.949395,0
201.0518076,37.31413532,32.62843491,0
136.715814,21.81455245,64.61734281,0
284.5830509,21.14698306,89.78971463,0
53.79067942,36.09023453,25.56119536,1
202.5015266,30.64097277,26.69769869,0
172.9605002,22.00917294,41.88862085,1
51.81931228,29.52055904,72.18098605,1
19.80190074,28.78675217,34.24068076,0
239.7433167,35.74333282,85.30937635,1
47.23540009,15.07983311,80.03441414,1
55.95200484,32.60280797,64.88038829,0
293.5302672,33.17034452,29.28541635,0
215.1782554,37.36530412,99.05758626,1
75.14605248,41.67691398,59.20269037,1
177.284688,28.20569391,56.16585183,0
160.2335515,25.27560673,99.64552637,0
253.3419803,18.06961133,89.10946108,0
218.7962243,25.10507535,56.50941872,1
249.5163376,17.05453993,53.50423887,0
63.45197639,39.08460616,27.67275061,1
192.0657613,39.21018444,94.12093971,1
12.07225753,27.51712972,87.50198782,1
20.68218368,22.78923702,44.80019943,0
214.0581098,18.54060226,80.26570301,1
7.326030793,40.53711498,81.0183541,1
173.9295027,41.32485835,38.23285738,0
252.1215295,22.98868844,69.0924376,0
113.9825425,33.65281645,40.40230427,0
13.45213105,22.75960994,83.19088415,1
214.1542349,21.75379881,32.3047762,0
278.9059357,15.63624152,73.51247989,1
215.1514176,32.31478253,46.08093693,0
173.5341729,19.4982463,22.8945646,1
69.00864896,15.37113549,29.89637154,0
4.612687213,18.14553493,72.39193105,0
208.4016325,24.41307575,39.19314426,0
69.30785275,35.0748957,70.48282981,1
257.4488032,21.0786916,53.18577328,0
139.9092356,41.62771688,75.41707711,1
159.1906747,23.65465231,59.43588977,0
226.1809633,24.93678868,44.68376777,0
233.8291823,21.5393154,31.66553439,1
192.7952499,22.61416011,47.28786019,0
281.5295446,17.22405344,70.79152623,1
294.6895309,23.84311736,79.23788042,0
284.0656333,40.78852379,32.82717399,0
247.2537556,35.65273624,73.14179271,0
211.6875661,41.25804612,34.34236077,0
198.9977574,18.14577043,37.74554748,0
31.12505308,28.66849893,62.50537922,1
81.44530405,21.87764619,43.13618416,0
1.706467059,36.63646772,72.9276353,0
41.22296107,44.10713474,96.46212994,1
131.7688432,39.46078437,31.91137611,0
43.96096524,16.058345,65.64086658,1
270.4990244,24.49979084,93.86393461,1
241.7097556,15.85739071,34.12231813,0
21.48357363,16.20500901,49.34807227,1
74.67411464,17.38545912,29.8893468,0
245.7215654,23.28980787,71.36301747,1
240.913838,24.12608303,73.53143422,0
283.635165,27.0136054,73.13458555,0
299.2643285,27.14793283,63.37016387,0
292.881019,38.14227036,79.70086942,1
123.0413957,19.24209731,22.87018371,1
75.09853314,19.73221847,96.601079,1
227.5230571,33.79767155,37.76769663,0
89.78186782,32.15226457,29.7249575,1
241.920108,19.62014116,95.29088344,1
160.1864191,40.56793281,86.43495331,1
238.1781826,24.87178242,81.18963354,1
82.76396392,26.00902046,28.37965672,1
152.4081947,27.61380243,84.60233709,0
169.2071381,24.68105612,68.72188184,1
282.9324203,31.72365157,78.55268888,0
79.97927305,26.65943169,98.24562239,1
281.0064718,22.78304178,35.55529417,1
241.4576746,42.13424603,60.35055687,1
219.2682162,24.2505222,80.26815572,0
236.0610808,35.95466776,54.69250806,0
181.6275138,25.41680311,24.37224663,0
73.22400314,28.05659961,28.91511191,0
56.84849065,22.0783057,68.1673578,0
259.9024308,37.56988858,42.80033171,1
217.5418208,37.11609754,31.02725178,0
63.96128483,15.66719837,47.1913598,0
184.5280098,16.80582121,36.07847456,1
134.2639444,42.67129364,21.91515733,0
47.59655099,41.66480542,32.14511909,1
159.5571328,30.18261578,90.64623687,0
84.45572774,29.80072175,20.9629826,0
28.87323725,39.37272523,81.90802429,0
140.0874896,19.15350441,80.27688847,0
177.0325656,34.61097364,65.13901507,1
14.07192311,29.27948983,36.67582126,0
120.6278248,37.29993088,90.24473794,0
77.29857595,15.90308374,58.0060455,0
9.195177212,32.78176649,33.85649832,0
37.69876488,31.70184646,54.3218074,1
41.71024765,40.22544989,35.59337822,1
54.86227444,35.30508893,50.08062729,1
241.0132714,41.40481075,59.73502168,0
131.8475599,41.61819965,48.79207118,0
44.12579768,27.24492003,72.56354193,0
30.08909008,19.12302401,94.87342433,0
89.38213762,33.90850967,47.85194781,0
239.4046556,41.21238295,48.45916111,0
109.3379544,17.24860033,79.06419765,1
47.96920809,31.73769819,62.44727452,1
121.2348545,18.4499858,54.30715517,1
166.5934672,15.80987975,85.10465508,0
8.875255091,35.38906062,91.28288538,1
188.2925404,35.45548836,67.24692848,0
118.5302259,33.01974135,34.80826182,0
2.917762539,40.77668412,57.30287112,0
202.1668197,17.42629319,60.34965297,1
213.7162907,18.15780785,54.57658857,1
188.6519366,40.93606314,40.99455031,0
102.5790653,30.0983016,57.78574462,0
158.8814562,23.19158427,55.72369217,0
116.1473118,37.14470934,36.75948192,1
210.186519,41.83211168,92.27445219,0
175.0740559,35.68809859,90.82727607,0
24.53973415,38.7579779,80.76931428,1
192.9280675,23.47491721,52.07572621,1
206.1715243,23.66326078,49.62735263,1
111.2106542,40.92371641,77.31723019,1
262.7357343,33.44588546,68.6495388,1
252.9043065,22.02488255,68.04786592,1
52.54995717,30.72485446,29.9289222,1
271.2798925,35.57581414,69.46270242,0
132.2617114,21.55647244,92.14904089,1
217.1248958,34.64719225,26.86531765,1
244.2291021,16.26434549,47.13370393,1
151.5337263,24.11074869,60.72114332,0
119.7305818,35.21915435,74.88075959,1
274.6354106,19.48047196,27.17079436,0
69.25606588,21.66597092,89.82449546,1
77.09102332,41.37279871,23.24364963,1
108.4860942,35.22963298,88.61517334,1
257.8397334,29.96756131,22.21214047,1
281.6364793,21.32680176,32.28186435,1
66.02031443,25.2422897,84.02590617,0
259.1610443,32.22991495,88.81315498,1
77.46088784,19.65937782,98.58126634,0
291.192374,29.4523224,29.25718627,0
179.2223676,27.26923182,62.11608929,1
2.125940234,29.30062024,26.17246612,1
10.23897122,18.16682464,32.51261008,1
44.24535924,18.19491261,33.95950863,0
56.27194735,43.92332858,25.07106012,1
230.2857368,44.38103201,91.43838447,1
66.82976293,27.78493974,30.10844144,1
290.742486,38.66986361,70.34726744,0
190.8336172,34.67374281,70.05976517,1
207.7552528,18.50750564,35.89161643,1
65.34495579,23.90035972,99.8729009,0
267.8118942,24.40954226,47.78942186,1
200.3443718,32.87323305,92.40754968,0
259.3216873,32.39930137,95.86277858,1
286.9443292,42.70526081,95.91910514,1
37.69229313,38.70108942,80.22700701,1
28.97616908,40.70542994,40.30440042,0
241.022348,41.73685841,29.65242814,1
259.8378177,39.03830018,65.59079817,1
175.1284263,24.98643783,48.80313049,1
109.8001643,21.45038914,86.48312095,1
195.7888908,32.15302014,79.59920421,0
91.69922178,35.68704949,42.11746369,0
71.51570765,26.59703907,21.3612187,0
146.4435629,40.4501595,38.98526072,1
64.84614828,43.81699778,65.36924674,1
145.1110825,32.08187178,26.31979778,1
286.9819516,28.69776187,72.66180798,0
251.9352107,40.28661351,73.73570278,1
282.4892759,15.72808641,33.55151379,0
241.8986925,18.87037848,67.70545873,0
106.4252808,40.36972977,68.55771424,0
243.6135716,36.96085757,58.23825171,0
276.8747231,27.48410095,96.2596646,0
284.1107364,41.66555573,28.65305442,0
204.9593552,25.54374863,52.5300535,1
63.40999314,34.01536074,90.63366178,1
11.91874601,34.03003411,50.9051214,0
44.16006845,20.52995678,53.97116872,0
289.6640754,23.54555208,73.46191043,0
138.6290473,42.48020768,73.24508397,1
256.4958044,20.50244561,21.83215668,1
139.5132461,20.20723866,56.45579409,0
198.245275,29.38846421,46.68094758,0
7.242233137,17.76592105,70.21561977,1
74.95948282,41.83878567,64.45618526,0
130.880784,18.00447415,72.06893017,0
189.1893141,33.49672431,72.30139092,0
51.45635642,25.19345569,40.3897489,0
229.3654393,39.12818656,39.71718117,1
109.3214118,32.69432237,49.6225916,0
245.2305808,26.64918423,39.35667684,1
29.39072712,44.51618954,74.62464623,1
203.9269763,16.98692965,68.22927802,0
87.99849996,32.3335891,37.31096053,0
238.6149522,44.68704935,90.7283847,0
120.6511281,35.7285793,56.85300921,1
199.6048897,37.19308895,30.16425786,0
280.2915806,15.96273434,37.03724705,1
6.187989604,15.64089489,63.18804505,0
3.3350347,16.08330336,47.07392132,1
231.0837757,44.75171707,88.09775493,1
193.9179155,44.38559282,59.57883259,0
87.89391615,25.03526777,93.22358403,0
148.3190108,23.72945449,28.14611848,1
12.58069968,19.37876237,73.48745064,1
57.73368161,24.87420897,90.86278819,0
127.3489124,26.10449792,43.43443804,0
250.2133249,37.4484845,30.85500771,0
143.9001549,40.98880659,56.53157904,1
175.9087514,37.40205359,96.90673811,0
262.1261376,34.39425303,70.67695404,1
92.64567408,37.97700234,71.51815768,0
210.2097963,37.15492437,73.72010036,1
258.5001776,29.27249081,23.18091005,0
60.78471021,25.07554207,55.65198411,0
106.9434495,23.48342151,26.20576084,0
293.9430522,35.38066379,45.26870635,1
294.9655694,43.77912373,85.72792195,1
66.96897909,32.43164157,72.50159598,1
19.93375167,42.37579507,99.6458159,0
81.27648339,15.42688113,33.77235395,0
119.3195872,38.8341194,51.76433889,1
132.3016803,40.60807974,84.77121731,0
185.6418922,33.92981514,37.25532819,0
269.850828,43.02182998,32.29774771,1
99.10440357,32.69738979,54.20900456,0
254.9953606,22.21610708,50.69811921,0
28.04367628,21.47151688,98.41647527,0
12.56240969,31.675088,56.50012232,0
151.2135549,42.19451791,88.87570745,0
17.898667,17.17103837,91.03724154,0
117.7469404,33.13171537,32.62973713,0
269.0334351,38.09410419,77.2243841,1
72.44491086,18.46206209,42.20857114,1
211.7927325,18.50309072,27.57911746,1
90.70961772,25.9838399,89.97639289,0
13.47601657,23.21643521,43.39464328,1
167.0071744,20.94942477,47.62925362,0
250.4560472,20.96082521,45.91912292,1
122.8405345,18.92007097,36.02363384,1
185.1881479,33.32562039,54.76027056,1
270.0070793,35.64376811,54.26342566,0
236.9083538,36.08808681,52.70013006,0
58.16291982,30.97061928,93.30381977,0
220.0151878,43.58718809,47.1801303,0
150.5679075,41.41598333,22.43031267,0
223.7900424,43.72893428,34.2749605,1
148.3546652,26.66386434,77.71976613,1
38.38744923,41.3334948,67.26868851,1
170.972834,37.88624098,96.1387843,1
147.6401977,25.19918709,75.55480858,1
155.3765201,18.19779776,35.53933387,1
263.6707361,35.4786375,29.65153749,1
268.451114,19.09356972,61.66078203,1
136.061132,23.81327421,73.22101889,0
136.7196124,30.01093729,33.25093904,0
154.5560877,35.39647605,68.13544083,0
155.8767835,42.78682972,89.20229471,1
285.1161433,32.79720135,78.20551425,1
194.8201402,35.14239299,73.13528647,1
83.23709847,24.3004155,83.14648436,1
159.4610391,35.61877849,28.32661672,1
188.1670749,28.13370362,36.30651646,1
191.9315163,40.70793549,23.04795976,1
175.5762679,26.77351542,31.59823563,1
53.32084639,29.04816065,93.05458741,0
10.07795672,27.97763271,37.77159423,0
101.3529157,39.33368503,72.96777731,0
128.2566464,43.61097591,75.32537993,0
18.54127187,24.81828903,71.62603675,0
244.4902014,29.25083702,64.3136839,0
103.2232313,36.177788,58.8904278,1
274.0898239,41.86144866,53.59366734,1
46.32303235,29.81102091,93.35189573,1
17.08048708,18.26680525,20.76114887,1
144.6948313,26.06014151,24.27917008,0
56.73880105,31.51085656,59.40099724,1
281.2197827,27.52573818,46.44080654,0
3.091019536,20.5966718,52.65841705,0
123.7859025,16.10968486,99.82788156,0
278.0243314,35.62225998,82.01077594,1
115.325462,44.78211572,90.19263648,1
27.93278418,42.57619902,49.48596514,0
90.86848286,35.49812733,39.1648352,1
149.4031182,40.24589426,81.43923747,1
55.5455062,22.67182855,84.60608754,1
139.9685115,33.67303308,63.99187568,0
250.9029587,16.81812646,91.67532117,1
261.7853911,36.21551782,97.38602054,0
14.77822041,44.09617017,57.68165427,0
48.27100742,40.82391922,37.81333342,1
82.58704073,31.03322624,61.36904856,1
178.4597553,38.66220658,99.16265789,0
108.2984276,43.3169643,43.43414877,0
253.212274,21.48052734,69.4079459,1
215.0015605,38.79775539,75.51869313,0
30.13680693,23.09540874,37.11430355,1
187.3672508,41.30842266,67.07672983,1
33.9037876,17.95063517,45.16056048,1
76.51070089,20.34655257,88.33676873,1
53.36119006,36.6184939,77.18028566,1
51.91858476,20.24332512,86.1013142,0
184.9186574,19.74162906,35.97459157,1
169.0814768,31.66400632,22.76597645,1
52.80844584,40.04961713,88.04205478,1
297.0518416,23.05402276,50.94033603,0
126.5510197,40.23414548,34.37779295,1
29.12079845,39.2386019,27.35162922,0
36.17070509,32.37316203,61.32006448,1
175.1681141,34.39688261,32.01023621,1
293.720821,16.2132356,65.33536196,0
171.5853305,26.01406675,78.1845234,0
284.712443,22.90184793,62.80465372,1
133.2398552,19.50011582,92.29598262,0
130.7523311,26.68977987,32.44556995,1
150.0022078,25.64712589,59.51627786,0
209.2276374,36.86675034,33.05523675,1
110.2847899,32.94289021,90.07215412,0
259.1658098,42.39300206,94.57914211,1
8.78441543,19.36222749,51.99967053,1
131.9292585,16.79245816,44.45986063,0
153.297555,31.03823362,42.34528763,1
182.1096715,15.03081416,88.77818768,0
82.82157371,38.63156829,74.59535397,0
128.2439913,30.17918666,90.44744437,0
145.3613251,29.64196728,29.40134636,0
206.0729936,25.87487936,58.08223423,1
232.0632554,26.24921508,74.09432756,1
221.3481982,27.93401035,91.76726086,1
102.4749157,15.48097033,50.56153711,0
299.8351569,17.50637362,45.04720582,1
254.5995935,30.1514406,93.03725673,0
78.00701194,19.50366796,23.80266159,1
58.5317417,38.36287825,58.36763919,0
94.20637518,23.23455522,56.69012485,1
135.7034559,17.93698912,31.68451311,1
255.2398135,22.05629778,51.59600889,1
233.5086791,25.7129469,77.8079792,1
255.3738371,16.05949826,49.34947556,1
81.58713447,19.25026573,44.77283837,1
178.0383667,24.71540263,82.55163983,1
84.97471868,24.31441421,99.09723288,0
32.70694822,39.0116009,82.34818991,1
205.259323,40.29766426,87.70746305,0
42.89926536,20.80255797,95.16005999,0
200.3093285,18.71819652,84.14179729,0
194.3892915,34.02487453,98.42834319,1
243.0745333,39.13870667,79.78274038,0
41.86638137,43.91169292,72.92180409,0
235.0440446,15.20388854,75.46788394,0
299.7829578,27.4103434,92.00654614,0
255.3127346,37.01963502,74.64065207,0
225.5436229,39.85677897,80.89641368,1
198.6496064,16.86857846,37.2807947,1
126.5344454,35.41843558,93.01196903,0
219.1500504,23.66816152,55.77705937,1
217.2534105,17.23790878,32.88538647,1
189.4494848,29.67307745,83.98297531,1
238.8835135,19.7446003,48.51144141,1
134.6291665,37.11022554,34.72953144,1
36.37581364,37.23785399,40.50009273,1
167.7203183,40.26203295,22.79591843,0
79.51305861,26.32706055,27.24983863,0
115.3299292,15.39929392,67.40997883,0
5.224471182,22.79207815,89.29742625,1
114.8371764,29.03435099,55.88243307,0
242.6403318,35.82033838,70.08465138,1
162.8167101,26.46121757,84.7786481,0
2.94015808,31.08145188,48.54151284,1
140.9531461,30.72790762,72.34512563,0
87.43549429,19.94947048,48.03459406,0
143.2651966,33.691485,71.41722838,1
121.4078164,28.17755185,37.40861761,0
279.5937659,39.23756105,98.22717234,0
12.35318969,35.71833624,26.09422148,0
205.0764034,18.34407559,60.41862796,0
255.3079789,29.6627523,42.90371304,0
287.7715754,36.07483075,68.06702679,1
53.29086796,17.61035177,54.26455839,0
159.3914406,38.77491098,44.53324701,1
13.0768732,21.66013544,40.00301106,0
149.7550573,30.09254386,34.59988914,1
37.63742686,43.21683862,82.6303453,1
251.3690024,32.14002704,37.77599497,1
34.16100078,27.72163355,81.88209571,1
153.9865081,15.20384782,58.80308873,0
156.3288207,19.00240868,25.77824171,1
291.4951494,32.35991655,33.23541421,0
196.4942082,29.81475122,91.43237153,0
86.35208792,25.91487527,68.22526576,0
72.23979298,42.69647656,34.7466543,1
38.47446169,24.97447612,76.30119322,1
226.9544172,31.11452269,85.86093955,0
207.2269969,32.06140229,46.4522518,0
182.9631382,30.8240517,64.52761702,0
12.25213288,29.32756175,43.47599762,0
228.8486599,25.11191208,26.40493742,0
192.5662731,42.26290899,51.96072622,0
289.1666604,28.52409785,80.11456153,1
176.160639,30.85346602,56.69442231,0
91.185572,34.69433951,52.42152064,0
114.4561657,17.02968127,49.28057511,1
52.75221161,38.43864424,56.71334581,0
216.8742547,30.3752193,45.45831617,0
212.316498,34.71530808,68.97473559,1
60.19500464,38.16036196,25.08527836,0
47.54679695,41.22298172,84.59105388,1
23.10147996,26.76661251,33.85335577,0
273.5927231,39.34289678,70.67557826,1
69.92095011,22.76510687,55.99060184,0
103.249058,34.81006953,81.87948375,1
84.15135251,18.08121902,86.09119895,0
124.0873808,15.60091402,36.33602977,0
214.2146398,17.87289378,74.1743318,0
261.1786901,24.5814746,35.19260054,0
54.77962486,15.93283841,29.91986087,1
205.9237031,33.91473817,94.42368812,1
105.7686427,24.49633615,33.15112564,0
294.1581505,37.09128203,38.25055461,1
89.67574779,16.37745409,30.42592062,1
2.157886802,21.501047,57.62335115,1
154.6919922,27.24010276,93.5685858,1
45.21932528,26.47954687,41.1244591,0
13.34832805,18.92996019,63.34817046,1
209.4807696,44.82410441,52.91669897,1
219.6777848,23.53318743,46.88075287,1
138.2097039,36.63096254,65.7722153,0
203.065655,21.60080092,64.71143209,0
161.4718345,41.33553632,48.74932807,0
188.9403323,26.6327493,88.04506373,1
179.011192,42.02707467,24.25376862,1
199.7468292,25.25504759,26.81907161,1
59.8891946,15.25931464,99.2625008,1
80.61198601,30.51061293,79.81463296,1
131.9889449,30.74363808,84.31431227,0
133.8384028,18.59502548,68.21608601,1
232.3235135,22.0489072,53.58883408,1
110.2180978,38.50486773,70.3381503,1
48.75154682,16.10267474,27.40677645,1
75.43979115,29.6858006,80.62153346,0
64.42005072,30.9122437,63.25944377,1
219.4980058,35.66136182,96.53855124,1
141.1018844,16.12368802,70.99802062,0
212.5892094,32.56938981,32.13540297,0
124.8659042,15.0929411,58.2040092,1
266.9206808,22.95535102,24.62577994,1
295.0560923,29.99052766,79.63436474,0
200.9527526,42.33844012,60.14652173,1
259.1437672,18.79769448,49.57226958,1
152.3799802,20.07867387,97.48395053,1
280.3862521,35.07750193,95.24788152,0
249.4759457,26.24585081,96.22655975,1
297.5335715,33.70264206,37.67761938,1
186.9281206,44.92362501,78.28556766,1
233.7620221,44.60614984,95.63057098,1
162.860442,25.61140738,65.66962054,1
77.73603128,30.11776061,37.13282751,1
106.4265513,42.14070476,85.42499711,0
268.2016244,17.76502987,90.39345979,1
16.78438398,28.56911712,76.25883091,0
177.4439658,26.32732045,43.4842302,1
111.7452098,23.84648318,35.25551189,1
116.0077614,44.82612636,69.9415841,0
265.3713619,37.00647882,58.62404198,1
256.1467124,26.66240977,73.50261795,0
179.6527127,39.87065675,28.93597324,0
81.87565422,29.68998302,30.87308408,1
142.6369038,41.18473237,49.03116448,1
122.4880181,22.99139537,40.70082301,0
106.0854088,21.70800682,69.54709049,1
30.83567357,22.41860044,49.40324235,0
162.934166,31.15441728,74.71766289,0
90.54938936,23.73940173,81.50387217,0
198.2423829,19.41359052,34.97340562,0
95.76118075,44.83883756,93.58590683,1
129.3490479,42.01299682,82.97278722,0
15.70811226,34.05037312,70.14246417,0
297.761421,41.74628622,92.71430838,1
152.283115,43.06388213,41.26949997,1
7.271278249,35.28324876,53.73705616,0
162.3691976,30.56039336,26.86295843,1
261.1061998,41.46005377,56.49454569,1
231.7656403,32.03390991,60.51205837,0
210.2720052,18.80401629,69.28535389,1
41.83939638,26.00568001,25.12313705,1
197.3211237,28.37762855,22.59728154,1
229.8895134,43.06107048,53.59121322,1
171.7257192,34.77556417,35.13066498,0
267.8247014,41.25832688,80.70306737,0
83.09693454,37.72775103,73.49890273,0
72.64340992,24.2958266,46.06615795,0
260.8709235,36.56126979,23.66266121,0
187.6194729,20.85899208,34.59548991,1
0.434166156,27.24437435,75.33434741,1
105.9394226,39.18275571,99.21319147,1
257.3567957,33.35787486,46.11683241,1
8.195853493,39.76237518,84.15970296,1
0.974378478,22.64110747,89.36771933,1
84.37778716,37.49246497,23.85446977,1
274.2000111,21.06973084,93.29772783,1
270.4432744,31.35912517,57.29621635,0
155.6285837,28.00603783,97.13937652,0
165.9710613,31.69427573,63.0844662,0
99.6024034,19.06600272,38.81148079,1
73.12099861,25.83683627,97.97346459,1
244.5665563,35.00711493,39.46439313,0
31.88845815,31.75592382,90.59825821,1
146.2063113,31.46909277,33.85027958,0
190.3191778,30.32490336,73.98140582,1
31.10408711,43.3165473,52.90332871,1
155.8821286,43.03709094,97.76145385,0
173.2563864,25.80434918,34.78181049,0
222.7488182,25.55685035,52.70357384,0
70.45081474,31.6469537,71.18210592,0
87.99825099,17.86818852,98.20963386,0
170.856344,24.09020102,44.30904613,0
294.937923,21.92602697,51.74968408,1
65.24795485,21.70169005,56.94335899,1
295.7711481,34.15516578,40.2160393,0
214.3027599,26.53051003,85.38837603,1
247.8246209,20.13493124,27.35964846,0
26.89238047,41.62715535,76.38319454,1
90.12605623,41.22446064,62.7143176,0
17.3208839,40.87388771,39.35415648,0
111.4640985,26.72234827,59.42643788,1
294.386898,16.70947361,86.39592738,0
31.58191866,18.20226054,55.63532831,0
168.7118347,23.28144239,29.75182119,1
1.821186844,21.59910012,23.26415697,1
213.8048448,41.2195686,82.22370353,1
59.15780771,44.59074541,46.43465167,1
38.87536114,39.50020987,94.49957573,1
101.1053436,36.89546708,69.37177448,0
231.3132894,32.6587242,54.90271129,0
31.98392589,38.09724898,65.15719361,0
68.95169874,43.41099937,56.57061159,1
2.539326485,33.0403401,92.46488659,0
290.5244588,19.63839732,56.64174955,1
177.64368,19.91574952,28.32516069,1
215.9698909,32.51588409,67.76704313,1
195.4149513,25.00405619,69.83848369,0
43.30936766,42.30742126,81.22640582,1
178.4819817,33.34927002,94.66273132,0
39.42467854,35.2947784,55.44653457,1
120.3709362,15.1746213,48.16612853,1
170.6889408,29.96545656,59.26168126,0
167.6643342,27.93494164,92.01591215,0
35.72202779,36.1761557,98.39859055,1
10.33079089,26.47915981,97.69880053,1
239.4702942,44.29725096,38.37564102,0
217.7767311,35.10609545,59.75162892,1
24.54567137,34.79754999,40.75792207,0
38.22465564,42.58023434,49.43862259,1
267.7751329,44.85614502,22.53472844,0
230.7386705,20.93462068,32.84809434,1
298.8480889,39.3159943,51.76607637,0
76.19623476,19.86958486,49.17637058,0
146.3408967,28.71130359,42.30660409,1
70.93787282,18.00556213,38.42476617,0
186.8400415,33.70112935,79.91645716,1
34.62427173,29.0555449,43.56397598,0
38.17295182,33.86096845,76.52349052,1
21.56636742,35.33882258,49.49000873,0
208.0758247,33.5829675,84.15833913,1
148.2217732,23.82087368,33.3786679,0
185.3193649,40.10877472,32.60831043,1
263.790314,31.55058598,74.37378136,0
222.0985454,29.6955352,93.19321934,0
138.5168755,44.61191413,31.43893639,1
295.3067965,23.5052372,25.89636943,0
136.8768303,30.84090915,94.77097655,0
33.73520197,35.46973736,29.38615551,1
297.7964242,18.75677799,40.02935358,1
6.846219004,25.62719172,94.35953339,0
164.9650678,39.05066148,84.23343144,1
92.72864661,22.10274704,47.42062509,1
151.0656453,29.79871095,96.36221757,1
167.6138858,33.91891818,65.44388106,0
72.02876888,35.1348706,25.77986101,0
167.0576267,36.84931326,76.24535018,1
226.8183336,40.97931951,62.98218863,0
79.95295117,26.78578329,65.80704404,0
115.02784,36.19895778,99.52833955,0
80.47280795,36.96523943,32.20114266,1
246.1679193,24.0082239,72.54367202,1
217.4946778,44.04473851,56.69928778,0
261.3589312,40.95657521,41.75144999,1
51.01496787,23.69583986,75.48358333,1
22.07389145,35.2520603,73.45702458,1
35.81505116,36.53401903,88.51960865,1
48.30549985,27.94450909,90.30953881,0
159.9247982,40.91229858,64.94555624,1
291.2736211,35.70688061,46.04580529,1
107.170625,34.74464055,62.36643604,0
287.5524808,21.62521117,48.74041014,1
11.4602385,27.23526934,42.18848672,1
278.0616608,28.01767467,64.12603022,0
54.34578219,37.0098329,72.63473393,1
273.7424957,33.55183636,67.24570295,1
16.86822903,17.57581772,96.35356171,0
284.4658342,24.23093856,43.89088948,1
60.2394793,29.19142513,49.7873348,1
90.81421802,37.10198838,73.41142586,1
147.2827032,37.3070739,68.0286902,0
114.2162644,29.71629926,20.14907083,1
200.2583908,18.50797147,44.98283748,1
292.4423302,23.7871021,40.3009482,1
181.9279472,22.64077147,87.19319093,0
216.4456228,38.43079231,89.29989847,0
26.40157509,20.39958942,42.71145128,1
188.3437287,28.94763667,28.16569229,1
136.1549331,35.12156411,36.41615576,1
265.7347074,43.94358459,34.12547191,0
116.4633299,44.97721741,38.99482874,1
203.8362432,43.58766431,38.77159218,0
68.44611848,36.54727036,58.38709191,0
77.81176006,37.39322499,45.57131046,1
112.8367293,37.77630293,64.78574007,0
91.21906125,40.8781463,47.53076995,1
76.16365182,43.55356389,85.1741544,0
14.90061177,28.37118434,96.06339822,0
251.0238995,27.49532634,52.31347627,0
19.29045927,28.81393387,23.95748278,1
